id_client;genre;langue;date_début;province;CLCODP;âge;état_civil;dépendants;résidence;occupation
cli_id_00202;F;FRANCAIS;01JUN1994:00:00:00;QC;H1M;44;CONJOINT DE FAIT;0;LOCATAIRE;EMPLOYE DE BUREAU
cli_id_00203;F;FRANCAIS;01SEP2010:00:00:00;QC;H1H;65;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_00204;F;ANGLAIS;01MAY2016:00:00:00;ONT;M4R;67;CELIBATAIRE;0;PROPRIETAIRE;RETRAITE
cli_id_00205;F;FRANCAIS;01SEP1982:00:00:00;QC;J8Y;63;MARIE;2;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_00206;M;FRANCAIS;01MAR2015:00:00:00;QC;J3B;54;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_00207;M;FRANCAIS;01MAY1981:00:00:00;QC;G6L;84;AUTRES;0;AUTRE;RETRAITE
cli_id_00208;M;FRANCAIS;01JUN1989:00:00:00;QC;G0L;71;AUTRES;0;AUTRE;AUTRES
cli_id_00209;M;FRANCAIS;01FEB1995:00:00:00;QC;G6K;41;CONJOINT DE FAIT;0;PROPRIETAIRE;AUTRES
cli_id_00210;M;FRANCAIS;01NOV2010:00:00:00;QC;H7N;35;VEUF;1;LOCATAIRE;EMPLOYE DE BUREAU
cli_id_00211;M;FRANCAIS;01SEP1989:00:00:00;QC;G5Y;56;CONJOINT DE FAIT;0;PROPRIETAIRE;AUTRES
cli_id_00212;F;FRANCAIS;01NOV2016:00:00:00;QC;J6A;8;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_00213;F;FRANCAIS;01MAR2018:00:00:00;QC;J2J;32;CONJOINT DE FAIT;3;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_00214;M;ANGLAIS;01MAY2017:00:00:00;QC;H7E;37;MARIE;0;PROPRIETAIRE;COMMERCE DE DETAIL
cli_id_00215;F;FRANCAIS;01APR2004:00:00:00;QC;J0P;35;SEPARE;3;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_00216;F;ANGLAIS;01JUN1990:00:00:00;C-B;V3C;83;MARIE;0;AUTRE;CHOMEUR
cli_id_00217;M;FRANCAIS;01AUG1987:00:00:00;QC;H9S;56;AUTRES;0;CONVERSION;AUTRES
cli_id_00218;M;FRANCAIS;01NOV1977:00:00:00;QC;G0L;67;CELIBATAIRE;0;PROPRIETAIRE;RETRAITE
cli_id_00219;F;FRANCAIS;01MAY2011:00:00:00;QC;J3N;33;CELIBATAIRE;0;LOCATAIRE;ETUDIANT
cli_id_00220;M;FRANCAIS;01OCT1983:00:00:00;QC;G6V;69;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_00221;M;FRANCAIS;01JUN1982:00:00:00;QC;J0A;63;CONJOINT DE FAIT;1;PROPRIETAIRE;AUTRES
cli_id_00222;F;FRANCAIS;01MAR1997:00:00:00;QC;J6R;21;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_00223;M;FRANCAIS;19DEC2017:00:00:00;QC;J1M;59;AUTRES;0;N/D;AUTRES
cli_id_00224;F;FRANCAIS;01AUG2015:00:00:00;QC;J5W;35;CONJOINT DE FAIT;0;PROPRIETAIRE;EMPLOYE DE SERVICE
cli_id_00225;M;FRANCAIS;01APR1974:00:00:00;QC;J3E;82;MARIE;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_00226;M;FRANCAIS;01OCT2011:00:00:00;QC;G6B;69;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_00227;M;FRANCAIS;01SEP1997:00:00:00;QC;J1A;22;CELIBATAIRE;0;AUTRE;OUVRIER SPECIALISE
cli_id_00228;M;ANGLAIS;01JAN2017:00:00:00;N-B;E3C;41;VEUF;0;PROPRIETAIRE;EMPLOYE DE SERVICE
cli_id_00229;F;FRANCAIS;01NOV2009:00:00:00;QC;J7R;52;CELIBATAIRE;2;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_00230;F;FRANCAIS;01OCT2002:00:00:00;QC;G1H;90;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_00231;F;FRANCAIS;01APR2001:00:00:00;QC;J0V;57;CONJOINT DE FAIT;0;AUTRE;OUVRIER NON SPECIALISE
cli_id_00232;M;FRANCAIS;01AUG2016:00:00:00;QC;H7V;49;VEUF;0;LOCATAIRE;AUTRES
cli_id_00233;M;FRANCAIS;01SEP1994:00:00:00;ONT;K2J;45;MARIE;2;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_00234;F;FRANCAIS;01JUL1986:00:00:00;QC;J1J;79;AUTRES;0;CONVERSION;AUTRES
cli_id_00235;M;FRANCAIS;01MAR1984:00:00:00;QC;J0P;71;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_00236;M;FRANCAIS;01JAN2007:00:00:00;N-B;E8K;13;AUTRES;0;AUTRE;AUTRES
cli_id_00237;F;FRANCAIS;01MAR1982:00:00:00;QC;H3L;84;DIVORCE;0;PROPRIETAIRE;RETRAITE
cli_id_00238;F;FRANCAIS;01DEC1995:00:00:00;QC;H3Z;62;CELIBATAIRE;0;LOCATAIRE;SECTEUR PUBLIQUE
cli_id_00239;F;ANGLAIS;01FEB2011:00:00:00;ALB;T3A;26;CELIBATAIRE;0;AUTRE;SECTEUR PUBLIQUE
cli_id_00240;F;FRANCAIS;01JUN1985:00:00:00;QC;J1Z;52;CONJOINT DE FAIT;0;LOCATAIRE;SUPERVISEUR
cli_id_00241;M;ANGLAIS;01AUG2005:00:00:00;ONT;M6G;78;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_00242;F;FRANCAIS;01JUL2004:00:00:00;QC;H2C;29;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_00243;M;FRANCAIS;01SEP1999:00:00:00;QC;H4G;74;DIVORCE;0;LOCATAIRE;RETRAITE
cli_id_00244;F;FRANCAIS;01NOV2001:00:00:00;QC;H1Y;48;MARIE;2;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_00245;F;FRANCAIS;01DEC1980:00:00:00;QC;G2M;64;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_00246;M;FRANCAIS;01NOV2017:00:00:00;QC;H7W;8;AUTRES;0;AUTRE;ETUDIANT
cli_id_00247;M;ANGLAIS;01NOV2017:00:00:00;ONT;K1J;37;MARIE;0;LOCATAIRE;AUTRES
cli_id_00248;M;FRANCAIS;01MAR1999:00:00:00;QC;J6W;40;CONJOINT DE FAIT;0;PROPRIETAIRE;OUVRIER NON SPECIALISE
cli_id_00249;M;ANGLAIS;01APR2018:00:00:00;ONT;K7M;68;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_00250;F;FRANCAIS;01AUG1994:00:00:00;QC;J0P;41;CELIBATAIRE;0;LOCATAIRE;AUTRES
cli_id_00251;M;FRANCAIS;01JUN2011:00:00:00;QC;J7A;29;AUTRES;0;AUTRE;AUTRES
cli_id_00252;M;FRANCAIS;01NOV2000:00:00:00;QC;J1N;39;CONJOINT DE FAIT;0;LOCATAIRE;AUTRES
cli_id_00253;M;FRANCAIS;01OCT2016:00:00:00;QC;H7S;23;CELIBATAIRE;0;AUTRE;OUVRIER SPECIALISE
cli_id_00254;F;ANGLAIS;01FEB2013:00:00:00;MAN;R3N;33;CELIBATAIRE;0;AUTRE;SECTEUR PUBLIQUE
cli_id_00255;F;FRANCAIS;01OCT1988:00:00:00;QC;H3C;59;DIVORCE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_00256;M;FRANCAIS;01NOV2003:00:00:00;QC;J7L;36;CELIBATAIRE;0;PROPRIETAIRE;TECHNICIEN
cli_id_00257;M;ANGLAIS;01AUG2014:00:00:00;ONT;L6S;69;MARIE;2;PROPRIETAIRE;AUTRES
cli_id_00258;N;ANGLAIS;12MAR1997:00:00:00;ONT;K0A;52;AUTRES;0;CONVERSION;AUTRES
cli_id_00259;F;FRANCAIS;01SEP1990:00:00:00;QC;J7T;51;MARIE;1;LOCATAIRE;EMPLOYE DE BUREAU
cli_id_00260;F;FRANCAIS;01OCT2007:00:00:00;QC;H3N;26;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_00261;F;FRANCAIS;01OCT2013:00:00:00;QC;J7K;39;CONJOINT DE FAIT;0;LOCATAIRE;CHOMEUR
cli_id_00262;F;FRANCAIS;01NOV1991:00:00:00;QC;J0V;44;CELIBATAIRE;2;LOCATAIRE;AUTRES
cli_id_00263;M;FRANCAIS;01MAY2017:00:00:00;QC;J5Z;37;MARIE;0;PROPRIETAIRE;OUVRIER NON SPECIALISE
cli_id_00264;F;FRANCAIS;01MAR2012:00:00:00;QC;G6L;37;CELIBATAIRE;2;LOCATAIRE;SECTEUR PUBLIQUE
cli_id_00265;F;FRANCAIS;01JUN2011:00:00:00;QC;H1W;29;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_00266;M;FRANCAIS;01OCT2007:00:00:00;QC;G8H;36;CELIBATAIRE;0;LOCATAIRE;OUVRIER NON SPECIALISE
cli_id_00267;M;FRANCAIS;01APR2002:00:00:00;QC;J3B;47;CONJOINT DE FAIT;0;PROPRIETAIRE;AUTRES
cli_id_00268;F;FRANCAIS;01MAY1992:00:00:00;QC;J0C;53;MARIE;2;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_00269;M;FRANCAIS;01JUL2012:00:00:00;QC;J7T;29;CELIBATAIRE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_00270;M;FRANCAIS;01SEP1981:00:00:00;QC;G7H;43;CELIBATAIRE;0;LOCATAIRE;OUVRIER SPECIALISE
cli_id_00271;M;FRANCAIS;01JUN2004:00:00:00;QC;J5Y;36;MARIE;0;LOCATAIRE;CHOMEUR
cli_id_00272;F;ANGLAIS;01MAR2004:00:00:00;ONT;M6E;61;SEPARE;0;PROPRIETAIRE;AUTRES
cli_id_00273;F;FRANCAIS;01JUL1985:00:00:00;QC;H1G;62;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_00274;F;ANGLAIS;01NOV1981:00:00:00;QC;H3X;76;AUTRES;0;AUTRE;AUTRES
cli_id_00275;M;ANGLAIS;01AUG2015:00:00:00;ALB;T2A;57;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_00276;F;ANGLAIS;18JAN2006:00:00:00;ONT;M4N;63;AUTRES;0;N/D;AUTRES
cli_id_00277;F;FRANCAIS;01MAR2018:00:00:00;QC;H1W;26;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_00278;M;FRANCAIS;01DEC2009:00:00:00;QC;J4T;44;MARIE;0;AUTRE;OUVRIER NON SPECIALISE
cli_id_00279;F;FRANCAIS;01DEC2014:00:00:00;QC;J7W;17;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_00280;M;FRANCAIS;01SEP1997:00:00:00;QC;J3Y;33;CELIBATAIRE;0;AUTRE;OUVRIER NON SPECIALISE
cli_id_00281;M;FRANCAIS;01SEP1988:00:00:00;QC;J3X;57;CELIBATAIRE;4;PROPRIETAIRE;AUTRES
cli_id_00282;M;ANGLAIS;26APR2016:00:00:00;ALB;T3C;44;AUTRES;0;N/D;AUTRES
cli_id_00283;F;FRANCAIS;01AUG2000:00:00:00;QC;H2T;31;CELIBATAIRE;0;AUTRE;PROFESSION LIBERALE
cli_id_00284;M;FRANCAIS;01NOV1995:00:00:00;QC;J3G;31;CELIBATAIRE;0;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_00285;F;FRANCAIS;01MAR1999:00:00:00;QC;H1H;83;CELIBATAIRE;0;LOCATAIRE;RETRAITE
cli_id_00286;F;FRANCAIS;01APR2006:00:00:00;QC;H1K;84;VEUF;0;LOCATAIRE;RETRAITE
cli_id_00287;F;FRANCAIS;01JUL2013:00:00:00;QC;G0A;29;CONJOINT DE FAIT;0;LOCATAIRE;AUTRES
cli_id_00288;M;FRANCAIS;01NOV1981:00:00:00;QC;J5X;74;MARIE;0;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_00289;M;ANGLAIS;01JUL2012:00:00:00;ONT;M4W;43;MARIE;0;AUTRE;SECTEUR PUBLIQUE
cli_id_00290;M;FRANCAIS;01JAN2016:00:00:00;QC;J0V;11;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_00291;F;ANGLAIS;01JUL2015:00:00:00;ONT;L1R;68;CELIBATAIRE;0;AUTRE;RETRAITE
cli_id_00292;M;FRANCAIS;01JAN2004:00:00:00;QC;H2L;33;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_00293;M;FRANCAIS;01FEB2018:00:00:00;QC;H1H;35;CELIBATAIRE;0;LOCATAIRE;AUTRES
cli_id_00294;M;FRANCAIS;01JAN1996:00:00:00;QC;H7W;39;CONJOINT DE FAIT;0;PROPRIETAIRE;OUVRIER NON SPECIALISE
cli_id_00295;F;ANGLAIS;01FEB2018:00:00:00;QC;H1C;15;CELIBATAIRE;0;LOCATAIRE;CHOMEUR
cli_id_00296;M;FRANCAIS;01NOV1990:00:00:00;QC;G0W;42;CONJOINT DE FAIT;4;PROPRIETAIRE;AUTRES
cli_id_00297;F;FRANCAIS;01FEB1999:00:00:00;QC;J3L;55;MARIE;0;AUTRE;AUTRES
cli_id_00298;M;FRANCAIS;01AUG1987:00:00:00;QC;J2X;46;SEPARE;2;PROPRIETAIRE;SUPERVISEUR
cli_id_00299;F;FRANCAIS;01MAY1981:00:00:00;QC;J7R;74;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_00300;F;ANGLAIS;01JAN1997:00:00:00;ONT;L9Y;83;AUTRES;0;AUTRE;AUTRES
cli_id_00301;M;FRANCAIS;01JAN2017:00:00:00;QC;G9A;39;CELIBATAIRE;0;LOCATAIRE;OUVRIER SPECIALISE
cli_id_00302;M;FRANCAIS;01JUL1989:00:00:00;QC;J8T;75;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_00303;M;FRANCAIS;01MAY2007:00:00:00;QC;H3N;45;MARIE;0;LOCATAIRE;OUVRIER NON SPECIALISE
cli_id_00304;F;FRANCAIS;01MAR1988:00:00:00;N-B;E8A;49;MARIE;2;PROPRIETAIRE;COMMERCE DE DETAIL
cli_id_00305;M;FRANCAIS;01SEP1992:00:00:00;QC;G3M;32;CONJOINT DE FAIT;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_00306;F;FRANCAIS;01SEP2013:00:00:00;QC;G1S;74;MARIE;0;LOCATAIRE;RETRAITE
cli_id_00307;M;FRANCAIS;01SEP2007:00:00:00;QC;J7A;63;MARIE;0;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_00308;M;FRANCAIS;01OCT2014:00:00:00;QC;G6G;22;CELIBATAIRE;0;AUTRE;EMPLOYE DE SERVICE
cli_id_00309;M;FRANCAIS;01FEB2014:00:00:00;QC;H7E;53;CONJOINT DE FAIT;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_00310;F;FRANCAIS;01SEP2005:00:00:00;QC;H2A;59;MARIE;0;LOCATAIRE;AUTRES
cli_id_00311;M;FRANCAIS;01FEB2015:00:00:00;QC;J8B;54;CELIBATAIRE;0;LOCATAIRE;MENAGERE
cli_id_00312;F;ANGLAIS;01APR2016:00:00:00;ONT;K0A;59;SEPARE;0;LOCATAIRE;EMPLOYE DE BUREAU
cli_id_00313;F;FRANCAIS;01MAR1998:00:00:00;QC;J9P;43;CONJOINT DE FAIT;0;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_00314;F;FRANCAIS;01SEP1998:00:00:00;QC;G8L;57;MARIE;0;LOCATAIRE;AUTRES
cli_id_00315;F;FRANCAIS;01JUL2003:00:00:00;QC;H2P;31;CELIBATAIRE;0;LOCATAIRE;ETUDIANT
cli_id_00316;F;FRANCAIS;01JUL2017:00:00:00;QC;J2R;2;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_00317;M;FRANCAIS;01MAY2003:00:00:00;QC;H7G;57;MARIE;0;LOCATAIRE;PROP. D'ENTREPRISE
cli_id_00318;M;FRANCAIS;01DEC2014:00:00:00;QC;G1J;37;CELIBATAIRE;0;LOCATAIRE;EMPLOYE DE SERVICE
cli_id_00319;M;FRANCAIS;01MAY1992:00:00:00;QC;G9X;57;VEUF;0;LOCATAIRE;OUVRIER NON SPECIALISE
cli_id_00320;F;FRANCAIS;01DEC2017:00:00:00;QC;G6P;35;CONJOINT DE FAIT;0;PROPRIETAIRE;EMPLOYE DE SERVICE
cli_id_00321;F;FRANCAIS;01APR1986:00:00:00;QC;J7V;65;AUTRES;0;PROPRIETAIRE;RETRAITE
cli_id_00322;F;FRANCAIS;01AUG2006:00:00:00;QC;J3G;52;DIVORCE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_00323;F;FRANCAIS;01JUN2006:00:00:00;QC;J0L;35;MARIE;1;PROPRIETAIRE;PROP. D'ENTREPRISE
cli_id_00324;N;ANGLAIS;24FEB1994:00:00:00;ONT;M4W;63;AUTRES;0;CONVERSION;AUTRES
cli_id_00325;F;FRANCAIS;01OCT2001:00:00:00;QC;G7A;63;MARIE;0;PROPRIETAIRE;MENAGERE
cli_id_00326;F;ANGLAIS;01AUG2001:00:00:00;QC;H1S;40;MARIE;0;LOCATAIRE;AUTRES
cli_id_00327;M;FRANCAIS;01NOV1982:00:00:00;QC;J7R;59;MARIE;1;PROPRIETAIRE;AUTRES
cli_id_00328;F;FRANCAIS;01AUG1995:00:00:00;QC;J9H;48;CELIBATAIRE;0;PROPRIETAIRE;AUTRES
cli_id_00329;M;FRANCAIS;01MAY1998:00:00:00;QC;J4Z;46;CELIBATAIRE;0;LOCATAIRE;EMPLOYE DE BUREAU
cli_id_00330;M;ANGLAIS;01SEP2006:00:00:00;QC;J5A;46;MARIE;2;PROPRIETAIRE;AUTRES
cli_id_00331;M;FRANCAIS;01MAY2018:00:00:00;QC;J7K;36;CONJOINT DE FAIT;0;AUTRE;AUTRES
cli_id_00332;F;FRANCAIS;01MAY2017:00:00:00;QC;J6E;29;CONJOINT DE FAIT;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_00333;M;ANGLAIS;01APR2001:00:00:00;ONT;L3X;17;CELIBATAIRE;0;AUTRE;AUTRES
cli_id_00334;M;ANGLAIS;01FEB2012:00:00:00;ALB;T3H;39;MARIE;1;PROPRIETAIRE;AUTRES
cli_id_00335;F;FRANCAIS;01NOV2012:00:00:00;QC;G2G;45;CONJOINT DE FAIT;2;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_00336;F;FRANCAIS;01APR2011:00:00:00;QC;G6W;45;CONJOINT DE FAIT;0;LOCATAIRE;AUTRES
cli_id_00337;F;FRANCAIS;01NOV2017:00:00:00;QC;H2E;54;MARIE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_00338;M;FRANCAIS;01SEP2004:00:00:00;N-B;E1C;33;CELIBATAIRE;0;LOCATAIRE;ETUDIANT
cli_id_00339;M;FRANCAIS;04AUG2017:00:00:00;QC;G2G;59;AUTRES;0;N/D;AUTRES
cli_id_00340;M;FRANCAIS;01JUL2008:00:00:00;QC;J6S;73;AUTRES;0;PROPRIETAIRE;AUTRES
cli_id_00341;M;FRANCAIS;01APR2010:00:00:00;QC;H1G;45;MARIE;2;LOCATAIRE;AUTRES
cli_id_00342;M;FRANCAIS;01JUL2006:00:00:00;QC;G9N;55;CELIBATAIRE;0;LOCATAIRE;MENAGERE
cli_id_00343;M;FRANCAIS;01FEB1982:00:00:00;QC;G4T;68;CELIBATAIRE;0;PROPRIETAIRE;EMPLOYE DE SERVICE
cli_id_00344;M;FRANCAIS;01JUN2016:00:00:00;QC;J0N;68;CONJOINT DE FAIT;0;AUTRE;EMPLOYE DE BUREAU
cli_id_00345;F;FRANCAIS;01MAR1993:00:00:00;QC;G5M;66;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_00346;M;FRANCAIS;01FEB2014:00:00:00;QC;G1E;74;MARIE;0;PROPRIETAIRE;RETRAITE
cli_id_00347;F;FRANCAIS;01MAR2000:00:00:00;QC;G2E;36;CONJOINT DE FAIT;2;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_00348;F;FRANCAIS;01MAY1996:00:00:00;QC;H1T;72;SEPARE;0;LOCATAIRE;AUTRES
cli_id_00349;M;FRANCAIS;01SEP1984:00:00:00;QC;J7H;65;CELIBATAIRE;0;LOCATAIRE;AUTRES
cli_id_00350;M;ANGLAIS;01JAN2005:00:00:00;ONT;L0S;57;CELIBATAIRE;0;AUTRE;SECTEUR PUBLIQUE
cli_id_00351;F;FRANCAIS;01AUG2010:00:00:00;QC;J0K;30;CELIBATAIRE;0;LOCATAIRE;ETUDIANT
cli_id_00352;F;ANGLAIS;01JUN2013:00:00:00;C-B;V6A;51;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_00353;M;FRANCAIS;01MAR1989:00:00:00;QC;H1X;66;MARIE;0;PROPRIETAIRE;SUPERVISEUR
cli_id_00354;M;FRANCAIS;01FEB2013:00:00:00;QC;J7G;38;AUTRES;0;PROPRIETAIRE;ENSEIGNANT
cli_id_00355;F;FRANCAIS;01JUN2014:00:00:00;QC;J0K;41;CONJOINT DE FAIT;0;PROPRIETAIRE;EMPLOYE DE SERVICE
cli_id_00356;F;FRANCAIS;01DEC2016:00:00:00;QC;J7H;21;CELIBATAIRE;0;AUTRE;OUVRIER NON SPECIALISE
cli_id_00357;M;FRANCAIS;01NOV2012:00:00:00;QC;G9H;34;CONJOINT DE FAIT;0;LOCATAIRE;OUVRIER NON SPECIALISE
cli_id_00358;M;FRANCAIS;01JAN2014:00:00:00;QC;H4N;36;CELIBATAIRE;0;LOCATAIRE;PROFESSION LIBERALE
cli_id_00359;F;FRANCAIS;01OCT2000:00:00:00;QC;J2T;52;CONJOINT DE FAIT;0;PROPRIETAIRE;MENAGERE
cli_id_00360;M;FRANCAIS;01OCT2012:00:00:00;QC;J7L;71;AUTRES;0;PROPRIETAIRE;RETRAITE
cli_id_00361;M;ANGLAIS;01JUN2018:00:00:00;ONT;K0C;48;CELIBATAIRE;0;AUTRE;PROFESSION LIBERALE
cli_id_00362;M;ANGLAIS;01MAY1992:00:00:00;ONT;L5L;26;AUTRES;0;AUTRE;AUTRES
cli_id_00363;F;FRANCAIS;01JUL2013:00:00:00;QC;G1X;36;MARIE;1;AUTRE;EMPLOYE DE SERVICE
cli_id_00364;F;ANGLAIS;19JUL2016:00:00:00;ONT;M1T;44;AUTRES;0;N/D;AUTRES
cli_id_00365;M;FRANCAIS;01JUN1992:00:00:00;ONT;K4K;65;MARIE;0;LOCATAIRE;SECTEUR PUBLIQUE
cli_id_00366;M;FRANCAIS;01NOV1963:00:00:00;QC;G8Y;84;MARIE;0;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_00367;F;FRANCAIS;01AUG2015:00:00:00;QC;J6Y;66;AUTRES;0;PROPRIETAIRE;EMPLOYE DE SERVICE
cli_id_00368;M;FRANCAIS;01APR2003:00:00:00;QC;G8V;32;CELIBATAIRE;0;AUTRE;OUVRIER NON SPECIALISE
cli_id_00369;M;FRANCAIS;01AUG2017:00:00:00;QC;G6Z;29;CONJOINT DE FAIT;0;LOCATAIRE;ENSEIGNANT
cli_id_00370;M;FRANCAIS;01JUN2009:00:00:00;QC;H2K;39;CELIBATAIRE;0;LOCATAIRE;COMMERCE DE DETAIL
cli_id_00371;F;ANGLAIS;01DEC1991:00:00:00;ONT;L6J;51;MARIE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_00372;M;FRANCAIS;01MAY1993:00:00:00;QC;G0X;67;MARIE;0;PROPRIETAIRE;OUVRIER NON SPECIALISE
cli_id_00373;M;FRANCAIS;01NOV1995:00:00:00;N-B;E8J;80;MARIE;0;LOCATAIRE;AUTRES
cli_id_00374;M;FRANCAIS;01MAY2017:00:00:00;QC;G0A;15;AUTRES;0;AUTRE;ETUDIANT
cli_id_00375;M;FRANCAIS;01AUG2007:00:00:00;QC;J6J;18;CELIBATAIRE;0;AUTRE;ETUDIANT
cli_id_00376;F;ANGLAIS;01MAY2014:00:00:00;N-B;E1A;33;CELIBATAIRE;0;AUTRE;PROFESSION LIBERALE
cli_id_00377;F;FRANCAIS;01JUL1998:00:00:00;QC;J0J;43;MARIE;2;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_00378;F;FRANCAIS;01JUN2013:00:00:00;QC;H1G;29;CELIBATAIRE;3;LOCATAIRE;MENAGERE
cli_id_00379;M;FRANCAIS;01JUN1993:00:00:00;QC;G1S;30;CELIBATAIRE;0;LOCATAIRE;ETUDIANT
cli_id_00380;M;FRANCAIS;01NOV2001:00:00:00;QC;G0L;70;MARIE;0;PROPRIETAIRE;EMPLOYE DE BUREAU
cli_id_00381;M;FRANCAIS;01JAN1995:00:00:00;QC;G3L;47;SEPARE;3;LOCATAIRE;OUVRIER SPECIALISE
cli_id_00382;M;ANGLAIS;01JAN2018:00:00:00;QC;G0C;27;CELIBATAIRE;0;AUTRE;AGRICULTEUR
cli_id_00383;M;FRANCAIS;01MAR2012:00:00:00;QC;H1J;52;CELIBATAIRE;0;PROPRIETAIRE;EMPLOYE DE SERVICE
cli_id_00384;F;ANGLAIS;01SEP2013:00:00:00;ONT;M1K;49;MARIE;1;PROPRIETAIRE;PROFESSION LIBERALE
cli_id_00385;M;FRANCAIS;01FEB1989:00:00:00;QC;J6R;52;MARIE;0;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_00386;F;FRANCAIS;01SEP1998:00:00:00;QC;J6X;41;CONJOINT DE FAIT;0;LOCATAIRE;SECTEUR PUBLIQUE
cli_id_00387;F;FRANCAIS;01APR1997:00:00:00;QC;H7H;46;MARIE;2;LOCATAIRE;AUTRES
cli_id_00388;M;FRANCAIS;01DEC2000:00:00:00;QC;H2K;61;MARIE;0;REFUS DE REPONDRE;AUTRES
cli_id_00389;M;FRANCAIS;01MAY2015:00:00:00;QC;J8B;55;CONJOINT DE FAIT;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_00390;M;FRANCAIS;01JUL1998:00:00:00;QC;G1W;63;MARIE;0;PROPRIETAIRE;SECTEUR PUBLIQUE
cli_id_00391;M;FRANCAIS;01JUL1991:00:00:00;QC;H1A;50;DIVORCE;2;PROPRIETAIRE;ADMINISTRATEUR
cli_id_00392;M;FRANCAIS;01AUG2013:00:00:00;N-B;E1C;5;AUTRES;0;AUTRE;AUTRES
cli_id_00393;M;FRANCAIS;18FEB2014:00:00:00;QC;G0W;44;AUTRES;0;N/D;AUTRES
cli_id_00394;M;ANGLAIS;01DEC2004:00:00:00;ONT;M6N;61;VEUF;0;PROPRIETAIRE;OUVRIER SPECIALISE
cli_id_00395;M;FRANCAIS;01MAY1993:00:00:00;QC;H7R;45;MARIE;1;PROPRIETAIRE;AUTRES
cli_id_00396;F;FRANCAIS;01SEP1996:00:00:00;QC;J4V;66;MARIE;0;PROPRIETAIRE;AUTRES
cli_id_00397;M;FRANCAIS;01JUL2018:00:00:00;QC;H1H;35;MARIE;0;LOCATAIRE;AUTRES
cli_id_00398;M;ANGLAIS;01SEP2012:00:00:00;ONT;L1W;31;CELIBATAIRE;0;LOCATAIRE;PROFESSION LIBERALE
cli_id_00399;F;FRANCAIS;01OCT2016:00:00:00;QC;G1W;23;CONJOINT DE FAIT;0;LOCATAIRE;ETUDIANT
cli_id_00400;F;FRANCAIS;01JUL2005:00:00:00;QC;J6N;40;CONJOINT DE FAIT;0;PROPRIETAIRE;ENSEIGNANT
cli_id_00401;M;FRANCAIS;01OCT2004:00:00:00;QC;G0S;54;AUTRES;0;PROPRIETAIRE;AUTRES
cli_id_00402;M;FRANCAIS;01JUL2003:00:00:00;QC;H1G;51;MARIE;0;LOCATAIRE;PROFESSION LIBERALE
