id_client;Date_traitement_BD;FinMois;prêt_hypothécaire;transit_admin;type_pret;mnt_pret;hyp_terme;hyp_amortis;taux_facture;date_creation;an_construction_imm;nbr_logements;num_transit_ouverture;date_debut_prêt;type;canal_admin;canal;canal_origine
cli_id_00891;2018-07-01;2018-07-31;hytp_0140;14051;TEU;190000;60;360;2.89;2015-03-20;1991;1;14051;2015-03-14;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_00891;2018-07-01;2018-07-31;hytp_0141;14051;TEU;172000;1;314;2.9;2015-03-20;1991;1;14051;2015-03-13;Variable sans plafond 5 ans;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_00895;2018-07-01;2018-07-31;hytp_0142;3631;PH;900000;60;360;2.89;2017-09-13;2013;1;3631;2017-10-01;60 mois;Succursale hors Québec;DDH Québec;DDH Québec
cli_id_00900;2018-07-01;2018-07-31;hytp_0143;471;PH;40000;60;300;3.39;2017-11-16;1976;1;471;2017-12-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_00901;2018-07-01;2018-07-31;hytp_0144;3591;PH;208000;1;310;3;2014-04-25;2010;1;14001;2014-05-02;Variable sans plafond 5 ans;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_00934;2018-07-01;2018-07-31;hytp_0145;461;PH;25000;1;180;0;2018-07-11;1977;1;461;2018-07-31;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_00934;2018-07-01;2018-07-31;hytp_0146;461;PH;203406.75;60;364;4.74;2010-07-02;1977;1;5771;2015-03-03;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_00940;2018-07-01;2018-07-31;hytp_0147;4281;TEU;137390;36;309;2.41;2016-10-25;1988;1;4281;2016-10-31;36 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_00941;2018-07-01;2018-07-31;hytp_0148;2051;PH;20000;60;213;3.39;2017-12-05;2007;1;2051;2017-12-09;60 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_00941;2018-07-01;2018-07-31;hytp_0149;2051;PH;230400;60;240;2.6;2010-11-17;2007;1;7871;2015-10-31;60 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_00945;2018-07-01;2018-07-31;hytp_0150;101;PH;142226.88;48;180;2.6;2005-04-01;1988;1;5831;2015-06-01;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_00945;2018-07-01;2018-07-31;hytp_0151;101;PH;40000;48;180;2.6;2015-06-03;1988;1;101;2015-07-01;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_00945;2018-07-01;2018-07-31;hytp_0152;6841;TEU;145000;1;296;2.9;2018-03-20;1988;1;6841;2018-03-29;Variable sans plafond 5 ans;Partenariat;Partenariat;Partenariat
cli_id_00951;2018-07-01;2018-07-31;hytp_0153;461;PH;223948.8;36;331;2.7;2010-01-26;2001;1;5781;2016-01-16;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_00954;2018-07-01;2018-07-31;hytp_0154;13511;PH;85000;60;212;2.79;2010-10-04;1988;1;13511;2015-11-02;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_00955;2018-07-01;2018-07-31;hytp_0155;12061;PH;127946;60;300;2.84;2016-05-31;1966;1;14001;2016-05-28;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_00961;2018-07-01;2018-07-31;hytp_0156;13481;PH;132800;60;300;2.99;2017-10-03;1974;1;13481;2017-11-24;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_00965;2018-07-01;2018-07-31;hytp_0157;11331;PH;514801.58;36;205;2.94;2014-12-16;2010;1;11331;2017-12-04;36 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_00982;2018-07-01;2018-07-31;hytp_0158;281;TEU;58512.9;50;50;3.94;2004-08-26;1950;1;281;2014-03-24;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_00992;2018-07-01;2018-07-31;hytp_0159;10251;PH;201274.12;60;392;3.39;2008-07-24;1948;1;5811;2014-08-01;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_00999;2018-07-01;2018-07-31;hytp_0160;2971;PH;25217.65;48;84;2.74;2016-12-16;1975;1;2971;2017-02-01;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_00999;2018-07-01;2018-07-31;hytp_0161;2971;PH;68908.26;1;275;2.75;2012-10-04;1975;1;2971;2017-10-31;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_00999;2018-07-01;2018-07-31;hytp_0162;2971;PH;56209.11;1;292;2.75;2012-10-04;1975;1;2971;2017-08-31;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_00999;2018-07-01;2018-07-31;hytp_0163;2971;PH;48482.63;1;292;2.75;2012-10-04;1975;1;2971;2017-08-31;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01027;2018-07-01;2018-07-31;hytp_0164;6571;PH;75768.19;24;287;2.5;2012-11-06;1961;1;6571;2016-11-30;24 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_01032;2018-07-01;2018-07-31;hytp_0165;13501;PH;110000;36;192;3.09;2009-12-16;1979;1;5761;2017-12-25;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01052;2018-07-01;2018-07-31;hytp_0166;2801;PH;13500;12;12;2.89;2013-11-26;1980;1;2801;2017-12-01;12 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01052;2018-07-01;2018-07-31;hytp_0167;2801;PH;21000;24;26;2.89;2010-09-29;1980;1;2801;2017-11-21;24 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01066;2018-07-01;2018-07-31;hytp_0168;13331;PH;137841.47;60;158;2.99;2009-05-22;1959;1;13331;2014-05-10;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_01066;2018-07-01;2018-07-31;hytp_0169;13331;PH;26223.03;60;158;2.99;2009-05-22;1959;1;13331;2014-05-10;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_01074;2018-07-01;2018-07-31;hytp_0170;11901;PH;244000;1;296;2.59;2018-03-27;1975;1;11901;2018-05-04;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_01078;2018-07-01;2018-07-31;hytp_0171;10131;TEU;182675.94;48;300;2.99;2014-04-08;2007;1;10131;2014-05-21;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01080;2018-07-01;2018-07-31;hytp_0172;10721;TEU;50000;1;299;2.59;2018-05-16;2012;1;10721;2018-05-31;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_01094;2018-07-01;2018-07-31;hytp_0173;12311;PH;71680;48;300;2.95;2014-09-17;1976;1;12311;2014-10-12;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01095;2018-07-01;2018-07-31;hytp_0174;12191;PH;170000;36;245;3.24;2014-05-30;1978;1;10831;2018-06-21;36 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01095;2018-07-01;2018-07-31;hytp_0175;12191;PH;31081.75;1;60;3.15;2014-05-30;1978;1;10831;2014-07-21;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01121;2018-07-01;2018-07-31;hytp_0176;5101;TEU;162495;48;120;2.64;2012-10-19;1966;1;5101;2016-10-16;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01128;2018-07-01;2018-07-31;hytp_0177;761;PH;396000;60;300;2.59;2017-01-27;1910;1;761;2017-02-14;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01166;2018-07-01;2018-07-31;hytp_0178;12231;PH;17597.46;36;40;2.84;2002-05-29;1950;1;5761;2017-11-01;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01166;2018-07-01;2018-07-31;hytp_0179;12231;PH;17597.45;36;40;2.84;2002-05-29;1950;1;5761;2017-11-01;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01166;2018-07-01;2018-07-31;hytp_0180;12231;PH;17597.46;36;40;2.84;2002-05-29;1950;1;5761;2017-11-01;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01190;2018-07-01;2018-07-31;hytp_0181;12751;PH;111375.62;60;70;2.69;2002-08-19;1987;1;12571;2015-10-30;60 mois;Succursale hors Québec;Succursale Québec;Succursale Québec
cli_id_01197;2018-07-01;2018-07-31;hytp_0182;421;PH;214552;60;300;2.99;2014-06-09;1987;1;421;2014-06-21;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01201;2018-07-01;2018-07-31;hytp_0183;13351;TEU;41000;48;312;3.24;2014-05-13;2001;1;13351;2018-06-15;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01201;2018-07-01;2018-07-31;hytp_0184;13351;TEU;42000;48;336;2.4;2014-05-13;2001;1;13351;2016-06-15;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01215;2018-07-01;2018-07-31;hytp_0185;3711;PH;281680;60;297;2.79;2016-05-24;2010;1;3711;2016-06-07;60 mois;Succursale hors Québec;DDH Québec;DDH Québec
cli_id_01219;2018-07-01;2018-07-31;hytp_0186;11771;PH;134400;48;360;2.59;2016-05-17;2011;1;11771;2016-07-31;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01264;2018-07-01;2018-07-31;hytp_0187;12141;PH;263987.55;36;300;2.48;2017-05-24;2015;1;12141;2017-09-11;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01266;2018-07-01;2018-07-31;hytp_0188;1821;PH;239150.62;36;245;2.45;2012-05-15;1985;1;5781;2016-05-15;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01329;2018-07-01;2018-07-31;hytp_0189;4611;PH;201000;48;240;2.48;2016-12-12;2011;1;4611;2016-12-28;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01337;2018-07-01;2018-07-31;hytp_0190;4571;PH;51000;60;153;2.59;2005-12-08;1972;1;6751;2017-08-25;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01337;2018-07-01;2018-07-31;hytp_0191;4571;PH;10000;60;300;3.79;2013-09-25;1972;1;4571;2013-09-27;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01343;2018-07-01;2018-07-31;hytp_0192;1771;TEU;125000;60;240;2.67;2016-05-30;1980;1;1771;2016-06-17;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01346;2018-07-01;2018-07-31;hytp_0193;12601;PH;60360;24;253;2.54;2015-02-17;1976;1;12601;2017-03-01;24 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01355;2018-07-01;2018-07-31;hytp_0194;4001;PH;180000;1;246;2.9;2013-10-04;1994;1;501;2017-11-30;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_01363;2018-07-01;2018-07-31;hytp_0195;791;PH;174000;48;300;2.5;2011-11-07;2006;1;791;2015-11-29;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01368;2018-07-01;2018-07-31;hytp_0196;3811;PH;136500;48;90;2.95;1999-09-03;0;1;14001;2014-09-14;48 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_01376;2018-07-01;2018-07-31;hytp_0197;461;PH;59439.06;18;18;2.59;2011-08-25;1998;1;10411;2016-09-08;24 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01380;2018-07-01;2018-07-31;hytp_0198;2621;PH;90000;60;360;3.69;2013-07-09;1989;1;2621;2013-08-03;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01382;2018-07-01;2018-07-31;hytp_0199;3031;PH;25460.93;6;156;4.4;2011-04-13;0;3;3091;2018-05-08;Renouvellement auto 6 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_01382;2018-07-01;2018-07-31;hytp_0200;3031;PH;87039.07;84;227;3.99;2011-04-13;0;3;3091;2012-05-06;84 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_01390;2018-07-01;2018-07-31;hytp_0201;10641;TEU;237050;60;300;2.69;2017-09-18;1924;1;10641;2017-11-01;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01390;2018-07-01;2018-07-31;hytp_0202;10641;TEU;127870;60;300;2.69;2017-09-18;1924;1;10641;2017-11-01;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01404;2018-07-01;2018-07-31;hytp_0203;13601;PH;93750;60;181;3.49;2004-03-26;1975;1;13601;2014-03-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01416;2018-07-01;2018-07-31;hytp_0204;14131;PH;327754.9;60;288;2.64;2012-05-29;1980;1;14001;2017-05-18;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_01432;2018-07-01;2018-07-31;hytp_0205;2981;PH;79900;60;360;0;2018-07-11;1971;1;2981;2018-08-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01439;2018-07-01;2018-07-31;hytp_0206;6291;PH;25133.24;24;206;2.94;2011-01-06;0;1;9851;2017-12-26;24 mois;Succursale Québec;DDH hors Québec;DDH hors Québec
cli_id_01439;2018-07-01;2018-07-31;hytp_0207;6291;PH;45066.76;12;203;3.19;2011-01-06;0;1;9851;2018-05-17;12 mois;Succursale Québec;DDH hors Québec;DDH hors Québec
cli_id_01440;2018-07-01;2018-07-31;hytp_0208;2761;PH;164455.69;48;367;2.5;2008-06-19;2008;1;8001;2016-06-12;48 mois;Succursale Québec;UDI;DDH Québec
cli_id_01440;2018-07-01;2018-07-31;hytp_0209;2761;PH;164455.69;48;367;2.55;2008-06-19;2008;1;8001;2016-07-10;48 mois;Succursale Québec;UDI;DDH Québec
cli_id_01452;2018-07-01;2018-07-31;hytp_0210;12031;PH;264000;60;300;2.39;2016-09-26;1953;1;12031;2016-10-01;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01464;2018-07-01;2018-07-31;hytp_0211;6051;PH;108800;60;300;2.59;2012-08-22;1984;1;6051;2017-08-26;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01465;2018-07-01;2018-07-31;hytp_0212;14601;PH;116354.31;60;240;2.69;2015-05-04;2015;1;6971;2015-05-05;60 mois;Succursale Québec;UDI;DDH Québec
cli_id_01470;2018-07-01;2018-07-31;hytp_0213;13371;PH;78400;48;180;2.9;2014-10-03;1864;1;7871;2014-09-28;48 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_01481;2018-07-01;2018-07-31;hytp_0214;6051;PH;16000;48;240;2.69;2015-11-30;1979;1;6051;2016-01-01;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01481;2018-07-01;2018-07-31;hytp_0215;6051;PH;84265.5;60;144;2.45;2011-10-07;1979;1;6051;2016-11-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01489;2018-07-01;2018-07-31;hytp_0216;701;PH;179600;60;300;2.5;2017-04-24;1978;1;701;2017-06-01;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01502;2018-07-01;2018-07-31;hytp_0217;12721;TEU;130000;12;300;2.44;2017-07-20;2003;1;12721;2017-08-31;12 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01514;2018-07-01;2018-07-31;hytp_0218;12611;PH;60000;36;179;3.29;2013-05-28;2001;1;14001;2018-06-27;36 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_01519;2018-07-01;2018-07-31;hytp_0219;3461;PH;189339;60;360;2.39;2016-10-31;1993;1;3461;2016-11-22;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_01519;2018-07-01;2018-07-31;hytp_0220;3461;PH;460661;22;360;2.84;2016-10-31;1993;1;3461;2016-11-30;24 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_01528;2018-07-01;2018-07-31;hytp_0221;13521;PH;82000;48;300;2.64;2015-10-01;1973;1;13521;2015-11-01;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01529;2018-07-01;2018-07-31;hytp_0222;13351;PH;222826.4;60;300;2.79;2015-05-07;2015;1;6971;2015-05-02;60 mois;Succursale Québec;UDI;DDH Québec
cli_id_01535;2018-07-01;2018-07-31;hytp_0223;3811;PH;124000;60;300;2.79;2015-10-15;2014;1;14001;2015-10-16;60 mois;Succursale hors Québec;Courtier hors Québec;Courtier hors Québec
cli_id_01536;2018-07-01;2018-07-31;hytp_0224;3241;PH;604990.8;60;300;2.84;2017-10-30;1999;1;3241;2017-12-01;60 mois;Succursale hors Québec;DDH Québec;DDH Québec
cli_id_01543;2018-07-01;2018-07-31;hytp_0225;12921;TEU;35000;36;360;2;2016-10-25;0;1;12921;2016-10-27;36 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01555;2018-07-01;2018-07-31;hytp_0226;13501;TEU;47884.45;1;43;3.25;2001-04-04;1954;1;13501;2015-12-11;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01555;2018-07-01;2018-07-31;hytp_0227;13501;TEU;35320;1;43;3.25;2010-12-16;1954;1;13501;2015-12-11;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01558;2018-07-01;2018-07-31;hytp_0228;4991;PH;135193.31;48;276;2.54;2013-05-27;1963;1;7871;2015-05-28;48 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_01585;2018-07-01;2018-07-31;hytp_0229;3691;PH;110000;60;121;2.54;2007-07-20;0;1;3691;2017-08-01;60 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_01589;2018-07-01;2018-07-31;hytp_0230;11361;PH;220000;6;297;6.7;2015-12-08;2008;1;11361;2017-12-20;6 mois ouvert;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01589;2018-07-01;2018-07-31;hytp_0231;11361;PH;41850;1;293;2.85;2018-02-22;2008;1;11361;2018-03-31;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01620;2018-07-01;2018-07-31;hytp_0232;2761;PH;18350;48;132;2.54;2016-06-15;2005;1;2761;2016-06-19;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01620;2018-07-01;2018-07-31;hytp_0233;2761;PH;148955;48;132;2.54;2011-05-30;2005;1;10411;2016-06-26;48 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01623;2018-07-01;2018-07-31;hytp_0234;10921;PH;104862.49;60;231;2.79;2015-01-07;1981;1;10921;2017-03-11;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01623;2018-07-01;2018-07-31;hytp_0235;10921;PH;74407.58;60;136;2.79;2015-01-07;1981;1;10921;2017-03-11;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01624;2018-07-01;2018-07-31;hytp_0236;13581;PH;52000;60;149;2.84;2010-07-26;1972;1;13581;2015-07-18;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01624;2018-07-01;2018-07-31;hytp_0237;13581;PH;243270;60;240;3.24;2012-11-29;1988;3;7871;2018-01-15;60 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_01637;2018-07-01;2018-07-31;hytp_0238;12851;PH;100888.2;1;256;3.2;2014-05-21;1894;1;5811;2014-06-01;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_01664;2018-07-01;2018-07-31;hytp_0239;10681;PH;154404.54;32;330;3.11;2015-07-08;1976;1;7871;2017-11-07;36 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_01683;2018-07-01;2018-07-31;hytp_0240;4621;PH;172000;48;200;2.4;2013-11-29;2008;3;7871;2016-11-12;48 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_01683;2018-07-01;2018-07-31;hytp_0241;4621;PH;18000;48;202;2.4;2016-11-10;2008;3;4621;2016-11-12;48 mois;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_01687;2018-07-01;2018-07-31;hytp_0242;13151;PH;60000;60;232;2.84;2005-09-19;1985;1;13151;2015-06-02;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01688;2018-07-01;2018-07-31;hytp_0243;2401;PH;166264.25;60;284;2.64;2011-08-19;1998;1;2401;2016-08-20;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01690;2018-07-01;2018-07-31;hytp_0244;10911;TEU;144000;60;300;2.74;2017-06-15;1999;1;10911;2017-07-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01690;2018-07-01;2018-07-31;hytp_0245;10911;TEU;60000;60;293;3.3;2018-02-12;1999;1;10911;2018-03-01;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01708;2018-07-01;2018-07-31;hytp_0246;2671;PH;68373.75;24;253;3.34;2014-04-08;1975;1;2671;2018-06-01;24 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01708;2018-07-01;2018-07-31;hytp_0247;2671;PH;39000;60;288;2.84;2014-04-08;1975;1;2671;2015-06-02;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01716;2018-07-01;2018-07-31;hytp_0248;10831;TEU;108589.44;24;235;2.24;2017-06-19;2011;1;10831;2017-10-10;24 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01716;2018-07-01;2018-07-31;hytp_0249;10831;TEU;200000;36;235;2;2017-06-19;2011;1;10831;2017-10-09;36 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01716;2018-07-01;2018-07-31;hytp_0250;10831;TEU;89091.13;36;235;2.15;2018-02-07;2011;1;10831;2018-02-12;36 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01721;2018-07-01;2018-07-31;hytp_0251;10321;PH;89377.01;1;302;3.2;2013-12-13;1980;1;5811;2016-01-01;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_01721;2018-07-01;2018-07-31;hytp_0252;10321;PH;168002.87;1;251;2.95;2015-07-27;1980;1;10321;2015-08-01;Variable sans plafond 5 ans;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01722;2018-07-01;2018-07-31;hytp_0253;10501;TEU;126000;60;269;2.49;2016-05-20;1965;1;10501;2016-07-05;60 mois;Succursale hors Québec;DDH Québec;DDH Québec
cli_id_01723;2018-07-01;2018-07-31;hytp_0254;13891;PH;57685.22;60;402;3.35;2008-05-13;1957;1;5761;2014-12-14;60 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01723;2018-07-01;2018-07-31;hytp_0255;13891;PH;57685.21;1;360;3.35;2008-05-13;1957;1;5761;2015-11-28;Variable sans plafond 5 ans;Succursale Québec;DDH Québec;DDH Québec
cli_id_01724;2018-07-01;2018-07-31;hytp_0256;6291;PH;55115.2;48;300;3.89;2015-08-06;1946;1;6291;2015-09-01;48 mois;Succursale Québec;DDH Québec;DDH Québec
cli_id_01753;2018-07-01;2018-07-31;hytp_0257;1201;PH;272000;1;225;3.15;2015-09-30;1987;1;7871;2015-10-01;Variable sans plafond 5 ans;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_01774;2018-07-01;2018-07-31;hytp_0258;3221;PH;230000;24;156;2.39;2012-07-10;0;1;3221;2017-07-11;24 mois;Succursale hors Québec;Succursale hors Québec;Succursale hors Québec
cli_id_01848;2018-07-01;2018-07-31;hytp_0259;10921;TEU;199000;1;322;3.2;2010-05-25;2002;1;7871;2015-02-25;Variable sans plafond 5 ans;Succursale Québec;Courtier Québec;Courtier Québec
cli_id_01853;2018-07-01;2018-07-31;hytp_0260;4331;PH;83000;60;229;3.52;2009-05-07;2005;1;4331;2014-06-14;60 mois;Succursale Québec;Succursale Québec;Succursale Québec
cli_id_01876;2018-07-01;2018-07-31;hytp_0261;10201;PH;141158.13;48;182;2.95;2007-08-28;2006;1;5761;2014-08-15;48 mois;Succursale Québec;DDH Québec;DDH Québec
